"State"	"Metro"	"StateCodeFIPS"	"MunicipalCodeFIPS"	"SizeRank"	"2010.01"	"2010.02"	"2010.03"	"2010.04"	"2010.05"	"2010.06"	"2010.07"	"2010.08"	"2010.09"	"2010.10"	"2010.11"	"2010.12"	"2011.01"	"2011.02"	"2011.03"	"2011.04"	"2011.05"	"2011.06"	"2011.07"	"2011.08"	"2011.09"	"2011.10"	"2011.11"	"2011.12"	"2012.01"	"2012.02"	"2012.03"	"2012.04"	"2012.05"	"2012.06"	"2012.07"	"2012.08"	"2012.09"	"2012.10"	"2012.11"	"2012.12"	"2013.01"	"2013.02"	"2013.03"	"2013.04"	"2013.05"	"2013.06"	"2013.07"	"2013.08"	"2013.09"	"2013.10"	"2013.11"	"2013.12"	"2014.01"	"2014.02"	"2014.03"	"2014.04"	"2014.05"	"2014.06"	"2014.07"	"2014.08"	"2014.09"	"2014.10"	"2014.11"	"2014.12"	"2015.01"	"2015.02"	"2015.03"	"2015.04"	"2015.05"	"2015.06"	"2015.07"	"2015.08"	"2015.09"	"2015.10"	"2015.11"	"2015.12"	"2016.01"	"2016.02"	"2016.03"	"2016.04"	"2016.05"	"2016.06"	"2016.07"	"2016.08"	"2016.09"	"2016.10"	"2016.11"	"2016.12"	"2017.01"	"2017.02"	"2017.03"	"2017.04"	"2017.05"	"2017.06"	"2017.07"	"2017.08"	"2017.09"	"2017.10"	"2017.11"	"2017.12"	"2018.01"	"2018.02"	"2018.03"	"2018.04"	"2018.05"	"2018.06"	"2018.07"	"2018.08"	"2018.09"	"2018.10"	"2018.11"	"2018.12"	"2019.01"	"2019.02"	"2019.03"	"2019.04"	"2019.05"	"2019.06"	"2019.07"	"2019.08"	"2019.09"	"2019.10"	"2019.11"	"2019.12"
"Watauga County"	"NC"	"Boone"	"37"	"189"	962	349000	339900	339000	339000	335000	339000	339500	339000	339900	344000	339950	329900	329000	325000	325000	319000	319000	319000	299900	299900	299000	299000	299000	299000	299000	299000	299000	299000	299000	299000	299000	286000	289000	292950	289900	289000	285000	275000	279000	285000	295000	299000	299000	299000	299000	299000	299000	299000	289900	289950	295000	295000	292000	293950	299000	299000	298000	299000	290199.5	295000	290400	289700	285000	289900	293250	299000	298250	298250	299000	299000	299000	299000	299000	299000	289900	296375	299000	299000	299000	299000	299000	299500	299000	299000	296950	289900	295000	299000	298000	309950	315000	319900	324900	329000	324999	325000	324999	329000	335000	335000	339000	350000	350000	349900	347500	339900	349000	349000	349000	359000	349900	354700	361900	369000	375000	379000	384450	384950	389000	395000
"Beaufort County"	"NC"	"Washington"	"37"	"013"	1005	225900	218750	229000	210000	205000	199900	199900	199900	199500	199900	199000	185900	192400	195000	189949.5	189999	199000	195000	188500	189900	189900	195000	196750	189000	199000	199500	199500	190000	189000	188000	189000	185000	179900	180950	193200	193200	199900	199900	199900	199900	199900	199900	183700	182500	189000	185000	189000	195000	195000	187900	185000	189900	189000	189450	189000	189000	189000	189000	189000	186250	185000	198000	199900	199900	209900	199900	198750	197900	199900	199900	196000	194000	195000	195900	199900	199000	2e+05	198650	199700	198800	199945	218000	218700	219900	218500	218900	229450	239900	249900	249000	249000	229000	219500	224950	219250	215000	228099	226377	239900	240000	239000	249900	245000	244900	247250	239900	229900	229900	234000	239900	239200	235000	237000	235000	235000	244000	247000	259900	249900	253450
"Stokes County"	"NC"	"Winston-Salem"	"37"	"169"	1014	165400	163900	158900	158900	159900	159000	159900	159000	159000	155000	154900	150000	149900	154900	157950	149900	151900	158900	154900	152400	159500	156900	149900	149500	149900	149900	150000	149900	145902.5	145902.5	149800	145900	139450	144950	150600	144500	149900	149900	150000	152950	149900	149000	146900	146400	146400	150000	154900	150000	154900	140200	139000	144900	149900	156450	149900	149900	161750	153900	153900	149900	149900	149000	149000	146700	149900	163500	169900	174900	169900	164200	159900	164900	159900	159900	159950	170150	170000	160000	145000	149000	148900	151400	155900	154900	164950	172900	190900	186150	209000	194900	189000	182400	179500	179050	174900	168200	172000	172250	172500	188750	184400	189000	188000	179900	179900	179900	179450	180000	179900	179200	189900	189000	189900	204900	194900	189900	189500	195000	199450	212500
"Hoke County"	"NC"	"Fayetteville"	"37"	"093"	1021	157900	151499.5	150302.5	150705	149900	153250	153500	156500	157750	160900	161500	160000	159950	162500	163500	164900	165000	164900	166100	166700	168511.5	167900	166900	166900	172000	177000	175000	175900	175900	174900	174900	172900	169935	172950	171250	172950	171000	169900	173999	174900	178900	178900	176650	177500	176900	176000	176245	197900	176500	179250	175000	174900	172000	170000	172250	175000	172900	169900	165500	165995	169900	172900	169900	169900	169000	166000	165000	164900	162700	163900	164725	164500	162500	164600	165000	169000	169900	169950	169900	169900	169900	168975	169000	172450	179350	184900	184000	178500	178500	185000	184700	181950	182450	179900	179000	174900	174995	179900	174945	180000	179900	179600	179900	183500	187000	186000	189950	205950	219475	220000	219990	215950	212900	212900	210000	209000	208750	209750	212500	223445
"Richmond County"	"NC"	"Rockingham"	"37"	"153"	1029	90000	93000	98950	99900	93900	95500	99900	104000	109900	111900	99950	106000	99450	95000	94900	99900	99950	99900	99900	99900	96900	92000	89900	89000	88750	89900	89125	89900	95200	95200	99000	89900	89900	89900	89000	84900	80000	79900	81500	84900	88000	88450	88950	87000	89900	86000	89900	89900	89900	94450	99900	94950	90000	95000	94950	89950	93400	99900	99900	99000	98000	99949.5	109000	111950	107400	99900	99949.5	98000	99900	99500	98850	98500	91500	94950	99000	106900	112500	110000	110250	110000	111950	113900	115000	110000	111450	114000	115000	113700	109200	105000	103900	107000	115000	120000	119000	111950	109900	109900	114950	120500	129450	129450	119000	114000	113900	114500	114000	109950	116750	112000	114900	114900	115900	115900	114900	114900	119700	118750	109000	95000
"Vance County"	"NC"	"Henderson"	"37"	"181"	1052	165000	160000	164900	154400	149500	150000	156700	149900	139000	139450	149000	137250	129900	129900	129900	129000	139900	146700	139900	140000	142500	145900	149900	149900	155000	145450	149950	149700	149900	144950	139900	139900	129900	125000	129000	129450	119900	119900	119900	117950	121000	129900	122500	124000	124900	129900	125000	119900	118000	122900	124900	124900	119900	120950	119900	126500	122700	124400	139900	137200	135000	132900	134900	129900	149000	149250	150000	150000	147000	145000	140000	143000	143000	139900	144900	144900	144850	144900	159900	144900	154990	150000	139900	139900	129900	125700	139000	145750	149999.5	145000	147450	155269	151999.5	144950	149999	155000	149949.5	130000	139950	149900	140000	139000	149000	142500	149000	145000	149000	149450	145000	139900	150000	150000	163500	179000	173225.5	160900	162950	165500	159000	150000
"McDowell County"	"NC"	"Marion"	"37"	"111"	1061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216500	225100	239700	249900	253000	254899	262600	249949.5	257000	254499.5	246500	235200	245000	224950	225000	218950	215000	229000	239000	228500	225000	229000	217000	225000	239450	246000	260000	250000	248000	239450	246700	248000	246950	239900
"Davie County"	"NC"	"Winston-Salem"	"37"	"059"	1141	202775	197900	196900	199900	215000	206900	219900	215000	215000	208450	219900	219900	219900	202500	206900	219900	218950	204950	213200	209900	209900	209900	200665	209000	215000	215000	190000	189900	190000	187000	185000	179900	181900	182945	179500	179500	174500	172900	179500	179700	182410	179950	199250	199900	197000	187500	185000	179000	187000	189900	199000	2e+05	209900	214950	209900	202450	195900	188000	189700	185000	186900	187500	186900	189900	199000	199000	199900	194345	190000	195250	194750	191400	199000	189900	199000	215000	215000	219000	221900	218000	214900	215000	210400	207250	210000	202900	209900	215000	222400	229000	225000	219900	219000	216400	220700	229900	234500	225400	225000	226400	234900	239450	238950	239900	235400	239900	240900	240900	247400	248900	253400	249900	245000	239900	239900	239900	247500	249000	239900	224900
"Pasquotank County"	"NC"	"Elizabeth City"	"37"	"139"	1151	189900	187500	179500	175450	175000	173900	169900	165000	162000	162500	165250	159900	162500	162500	159900	155000	167000	165000	173700	172500	169900	162900	159900	159000	154900	150000	145000	149700	145000	139950	136500	139450	139900	146500	149900	149500	148000	155000	150000	152700	152900	149900	150000	156700	154900	154900	153900	154900	155000	149900	155900	150000	149900	149900	149900	149000	148250	140000	139950	139900	145000	148000	147500	159900	153000	153950	148350	148700	149500	149900	153400	152900	160000	175000	175700	175000	177500	179000	179000	173998.5	165900	159900	155000	157000	165000	169000	169500	179900	185000	186850	179900	179000	186450	189900	179450	179900	179900	179900	179900	182000	178400	175838	179900	179900	175725	172400	172500	165000	177450	187500	189900	198450	199000	195900	199250	197450	199250	189000	175000	174750
"Jackson County"	"NC"	"Cullowhee"	"37"	"099"	1156	299000	299000	299900	299000	350000	349000	319000	349000	333500	327000	324900	325000	319000	299900	319375	325000	319750	319000	299700	299000	299000	299000	299000	298000	289900	299000	297750	302900	299000	290000	289900	285000	290000	289000	299000	289000	316750	299900	307450	299000	299000	297875	299000	299500	335900	340000	299900	299000	295000	289000	294900	297375	297000	297375	299000	299900	299000	299900	298500	299000	294950	299000	287750	299000	284500	3e+05	315000	324900	324450	319000	324450	320000	319500	299000	309000	325000	329900	329500	330000	329000	329000	329000	329000	324750	325000	325000	329000	329997.5	339900	349000	349000	350000	360000	369000	369900	369450	376000	362000	350000	370000	375000	379900	381950	389000	389000	389000	385000	386000	385000	369900	375000	379900	385000	389900	392400	399000	399000	399999	399949.5	399000
"Person County"	"NC"	"Durham-Chapel Hill"	"37"	"145"	1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209000	196750	185000	194000	198999.5	189000	194750	172000	171500	169950	169950	174750	189750	178500	194900	194000	186950	194900	189400	179000	179900	174500	170500	190000	193700	199900	199000	193000	215900	193950	185140	196950	189450	189450	188700	189000	199374.5	225000	220500	219900	220200	219900	222500	220000	231499	249000	239900	250000	252450	264900	249950	243375	239900	232500	234900	235250	245000	247125
"Yadkin County"	"NC"	"Winston-Salem"	"37"	"197"	1195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164000	141450	150000	152500	149950	149950	149900	156200	164000	159900	159900	167700	165900	164000	159900	160000	164900	165000	161950
"Alexander County"	"NC"	"Hickory-Lenoir-Morganton"	"37"	"003"	1216	149450	149900	149900	155000	155000	156900	159000	152450	149900	149000	148900	139900	139900	139900	139900	139900	149900	149900	154950	149900	150000	139900	139900	135000	135000	139900	139900	150000	149950	149900	159500	150000	157450	150000	149900	156950	164900	171200	174900	175000	171200	169900	159900	157450	164900	164999.5	169450	162300	160850	159900	159900	160800	159450	159900	159900	164000	150000	154350	157000	149900	149900	149900	160000	174900	179450	181000	184000	179900	184000	186250	187500	169900	169950	164750	179900	196950	195000	194900	189900	183350	177900	168200	168200	160000	162500	169900	165000	185000	189900	194500	195900	177410.5	189900	197400	219900	222500	234250	204950	202500	209450	199950	189900	194500	2e+05	192450	192450	179900	199900	199950	194950	192450	199900	205000	219900	220000	237000	242200	235000	246000	249900
"Scotland County"	"NC"	"Laurinburg"	"37"	"165"	1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134500	129900	125000	119000	120500	122000	121000	124500	119900	117250	117250	122900	123000	124900	124999.5	124949.5	129900	129900	129700	119550
"Macon County"	"NC"	""	"37"	"113"	1299	325000	299250	299000	291250	299950	299950	299900	299500	299000	296500	299000	298000	299000	276000	298000	299000	299000	295000	289000	289000	288000	295000	294500	296500	295750	298000	289000	299000	279000	275000	275000	285000	275000	275000	279000	295000	299500	299000	304500	319450	325000	325000	325000	329000	329900	310000	299500	299900	299900	299500	299000	298000	296250	289500	289000	279000	269945	269500	279700	268000	259000	249900	245000	245000	244900	269000	269900	259900	265000	261250	269000	264500	259900	249900	249000	249000	259900	259900	269000	269900	275000	274900	274900	279000	275000	269900	265000	289000	291500	297000	298000	299000	299000	298750	299000	299900	299000	299000	299000	299900	299900	299900	315000	325000	325000	329000	330000	329000	329000	304000	299900	299900	310000	302500	308250	299900	3e+05	309000	312000	310000
"Dare County"	"NC"	"Kill Devil Hills"	"37"	"055"	1300	394900	389900	384900	379000	374900	369900	365000	368500	369900	369950	369000	359000	359000	349000	359999.5	369000	364950	369000	369000	365000	360000	359900	351950	349900	349900	349000	349000	349900	339000	339900	339000	335000	335000	345000	349000	349000	349000	349000	349900	349000	349000	359000	349000	349000	349000	349000	349000	344900	349500	349700	349900	349000	347000	344900	339000	339900	345900	345000	349000	349000	345000	349900	349000	349975	349900	360250	359900	369000	369950	365500	374000	369000	369700	389950	369000	379500	389000	389900	399000	399000	399000	399900	399900	399000	399900	399949.5	399949.5	405000	419000	415000	415000	415000	419900	419000	419000	419000	419000	419000	419000	439000	437750	433000	420000	416500	419000	424900	419000	422250	425000	419000	420000	423900	425000	429900	429500	429500	445000	449000	449999.5	459000
"Transylvania County"	"NC"	"Brevard"	"37"	"175"	1324	342000	337000	326250	324900	329000	329250	335000	325000	325000	325000	324900	299900	299900	317500	316250	319000	320000	309950	299250	299000	299000	299000	289850	290000	289400	289000	289950	299000	299000	299000	297000	295000	297000	294500	290000	298800	299000	298000	299000	298000	299000	299500	306957.5	299900	312500	319000	311200	3e+05	299000	295400	299000	299900	299950	299000	299000	299000	299000	299000	295000	295000	295000	295000	295000	289900	290000	295000	289000	289000	287900	294500	299000	299000	299000	324900	325000	329000	325000	339000	339000	339000	339000	339000	339000	348000	325000	320000	325000	329000	333750	344800	349000	349000	349700	359000	369000	370000	350000	354900	350000	339000	344900	332000	345286	349000	359000	359000	365000	367000	380000	379000	365000	375000	385000	379000	384000	389900	389900	389950	375000	387500
"Cherokee County"	"NC"	""	"37"	"039"	1474	189900	189900	189000	185450	179900	179900	179250	169900	169900	169000	168000	159900	159900	156500	159000	159000	159000	154000	155000	149900	149500	149000	148000	139000	149000	148500	149900	149900	149900	149900	149900	150000	149900	149500	149900	150000	154900	149900	152700	153950	159000	159800	159350	159000	159800	159000	163000	159900	159900	159900	159800	159000	156250	159800	159000	159900	159900	159900	160000	159900	165000	164950	165000	166850	169000	172500	164850	165000	166000	159900	159900	159900	159850	159900	160000	163500	164900	165000	162950	159950	159900	159900	159000	159000	159900	159900	160000	164000	169700	169900	169900	169900	174800	169900	169000	169900	164900	164000	165000	173700	184500	184900	189000	179900	180950	184900	182000	184500	182000	184000	179900	182500	179900	179900	179900	179800	179900	185400	189900	189850
"Ashe County"	"NC"	""	"37"	"009"	1476	269700	269500	274500	268450	269000	269900	265000	259000	260000	267500	269000	269000	269500	269000	265000	269000	269000	265000	259900	259000	249900	255000	250000	249500	249500	239500	244900	234000	239000	239000	234450	235000	224900	227750	224900	225000	236250	233000	228500	225000	229900	235500	239900	225000	239900	244900	239000	229900	238700	239000	239900	244900	239000	232500	235000	237000	239900	239900	234000	237450	241000	249000	247350	244450	235450	229900	224950	224450	226375	225000	225000	225000	229900	239500	244250	239900	244900	244900	244850	244900	245900	245000	245000	245000	245000	249000	249616.5	249900	249416.5	249500	249900	249900	249000	249000	249000	249900	254624.5	250000	249900	256100	255000	261000	260000	259450	259450	255000	255200	256250	255000	259900	259900	261450	270000	269950	267900	274900	274900	277500	279900	279900
"Currituck County"	"NC"	"Virginia Beach-Norfolk-Newport News"	"37"	"053"	1594	349450	339900	344900	339850	329900	332250	339000	349000	349000	349900	350000	349000	348900	327975	343500	348450	339900	344950	369000	374450	384000	385000	375000	381950	375000	385000	349000	375000	329900	339900	349900	339900	354900	347000	342500	339450	349000	349000	375000	369900	389000	409700	349900	354865	354865	369400	363860	369900	369000	359000	369900	359000	387850	377700	369900	347500	345000	359000	369900	359450	349900	389000	369900	374400	339000	349000	349900	359000	359700	365000	374900	386000	429000	430000	385000	379000	385000	359000	349997	362725	363000	382400	374950	370000	374900	369200	374995	385000	382450	379000	375000	363450	359950	365000	376500	355000	341400	335990	345850	346170	339000	359000	349000	349455	353899	359000	361381.5	359900	357760	362802	374466	380000	379140	372500	369900	374950	379900	379900	379900	389450
"Bertie County"	"NC"	""	"37"	"015"	1692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52900	55000	55000	55000	53450	55000	55000	57000	57000	59700	62500	61200	59000	64900	66450	68000
"Warren County"	"NC"	""	"37"	"185"	1706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295000	299000	299000	299700	297000	315000	277500	275000	259900	221841	230900	252000	248900	273700	275000	250000	237400	249000	224225	244450	239950	227000
"Madison County"	"NC"	"Asheville"	"37"	"115"	1719	299000	275000	252000	259150	252000	259900	252000	254462.5	250000	250000	265000	249900	250000	258925	249900	249000	249500	249900	249000	249900	249000	239250	247150	249000	255000	257450	263000	259900	252500	249500	247500	239000	229000	239000	249000	249500	249700	250000	249700	249000	247500	249450	250000	249750	249750	249375	249900	254500	249750	249900	249000	249000	250000	265000	259000	249900	249949.5	249900	248500	249000	249900	258450	249900	249990	259000	250000	259000	250000	255000	250000	259000	265000	274900	289450	294900	285000	285000	278100	277450	269000	268500	275000	279900	275000	269900	284000	284000	289700	297000	299000	290400	299000	299000	3e+05	316000	324900	299000	299000	268950	290000	290000	290000	289000	299500	299949.5	296000	299949.5	297000	296950	290000	290000	307500	324950	327250	327500	326000	327500	337000	329000	324250
"Polk County"	"NC"	""	"37"	"149"	1729	350000	345000	329450	327000	325000	319000	309450	299000	298500	301000	299500	298000	299250	286500	295000	292000	295000	289000	278500	275000	258350	258000	255900	248500	245000	245000	249000	244950	245000	248000	248500	239000	245000	239000	239000	247000	249900	249000	249950	255000	259000	259900	269450	259000	260950	263500	259000	255000	259000	255000	255000	269000	269900	264400	259950	279000	275000	279000	299900	305950	299900	327500	304999.5	304949.5	299949.5	299700	299900	299500	295000	299900	299500	299000	299000	299500	293500	309950	320000	319500	319750	309950	304450	329450	327000	309000	299000	307000	310000	325000	349000	349250	350000	354500	349950	377000	385000	385450	379000	375000	369000	375000	356500	349450	350000	349000	350000	349900	350000	355000	359000	350000	349000	349000	350000	350000	359000	350000	350000	350000	349900	349900
"Yancey County"	"NC"	""	"37"	"199"	1819	229000	229000	229000	229000	225000	225000	225000	219900	219900	225000	225000	225000	219950	209500	209000	199900	204950	209000	205500	215000	219000	219000	205450	215000	219000	214500	222000	224150	227250	224900	215000	215000	219000	214900	224300	219450	224950	225000	229250	249000	245000	245000	249000	249900	239450	249000	249000	250000	242500	225000	210000	204900	225000	212000	225000	225000	229000	229000	239000	238700	229000	205000	239900	248000	252500	265000	265000	275000	275000	279000	289000	289000	275000	259900	259000	265000	269999	275000	275000	279000	275000	284000	289000	289000	284000	274900	267000	288000	289700	284900	279450	275000	279000	276950	275000	278950	272000	260950	250000	260000	275000	282450	291200	294000	299000	299000	299000	299000	293000	275000	275000	294500	294000	296250	298000	295000	295000	289000	289000	295000
"Avery County"	"NC"	""	"37"	"011"	1822	299000	299000	289950	289900	285000	285000	285000	286250	280000	279900	277000	277000	269900	274900	278500	287000	295000	289900	289700	299000	279900	259900	235000	229000	199000	225000	244000	229000	236450	219900	215000	209950	233500	229000	225000	225000	219900	199900	199900	215000	219000	223000	199000	226500	199900	195000	199900	230000	238250	217000	225000	218450	235000	230000	229000	228500	232000	239900	242000	249900	249900	249900	254500	249500	239000	239900	239900	239950	248325	249900	259900	234900	244450	239000	215000	209900	229000	229000	229250	229900	229700	237500	224000	219000	214950	214900	215000	222800	235000	235000	239000	245000	255000	249000	246000	250000	241500	229900	238000	232900	252250	249365.5	249500	245250	249731	250000	259450	268750	286750	289515	279500	279900	279000	287700	284500	299450	309450	324900	347500	349900
"Mitchell County"	"NC"	""	"37"	"121"	1927	199000	198500	196500	189950	189900	189500	197000	179900	179700	180000	180000	178750	174500	175000	178000	176500	175000	170000	174500	170000	169950	179000	179950	179900	180000	185000	175000	179900	186000	179900	189900	190000	180950	185000	182000	184000	185000	189500	187000	189500	185000	188200	188200	180000	189900	193000	189500	185000	185000	179950	170000	168250	184650	187900	184450	184700	184400	179450	180000	184400	183000	189000	189000	189000	185000	189699.5	189900	184950	189000	189599.5	191000	185000	190450	195000	195000	191500	198000	198500	199900	199000	199000	199500	199900	199700	199900	199900	199900	199900	204900	219000	219000	208000	215000	203999.5	199900	199900	189900	189000	189000	199500	199500	202450	199700	199000	215000	215000	220000	222250	218500	210000	207376.5	219900	225000	229000	229900	229900	229900	229450	229900	242450
"Chowan County"	"NC"	""	"37"	"041"	1959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219000	214900	211500	224750	219000	199900	204450	197000	209000	214900	199000	202000	215000	211750	204500	228999.5	229500	228999	225000	2e+05	2e+05
"Swain County"	"NC"	""	"37"	"173"	1989	245000	235000	250000	250000	250000	242450	239000	237900	238450	249000	249000	249000	239000	229500	225000	225000	225000	239000	225000	224900	224900	215000	219000	2e+05	199900	199000	199000	198900	199900	199000	199900	201000	204500	199000	199000	199000	199000	199000	194000	199000	199000	199000	199900	199000	189250	189000	189500	192000	194500	189700	185900	195000	197750	196500	199000	199950	199900	2e+05	202500	205000	199900	210000	207000	225000	227000	215000	212500	215000	204250	225000	225000	222000	215000	205000	221950	215000	209450	215000	209900	216900	219850	225000	219000	219000	225000	225000	235000	235000	239500	240000	244950	239900	249900	254000	249900	249900	259000	249450	249900	249000	237000	248450	255000	255250	262000	275000	277000	279000	275000	282450	285000	279450	264950	244900	237000	249000	239000	235000	239000	235000
"Perquimans County"	"NC"	"Elizabeth City"	"37"	"143"	2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213900	209000	205000	210000	210000	217000	219900	215000	215000	212500	210000	217450	222450	225900	235000	245000	239450	239000	237000	230000	227450	225000	228500	228500	228000	229000	229000	225900	229500	220000	220000	224900	220000	219000	199900	199900	219950	219950	198500	227000	240950	265000	265000	265000	267000
"Washington County"	"NC"	""	"37"	"187"	2027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92400	98000	98950	99700	92400	89700	89900	89900	92450	89000	89700	94500	99450	99900	95000	89450	89000	85000	85000	89900	89900
"Pamlico County"	"NC"	"New Bern"	"37"	"137"	2029	289394	272200	287950	286900	289950	298500	298000	298250	298500	299900	309000	298500	299000	299700	309000	299900	299000	298000	299500	299000	299000	290000	267250	269250	265000	262500	262500	249250	249950	255000	249000	235000	249500	249500	235000	239700	249250	249500	249500	258900	269750	272450	265000	259900	249950	249000	249000	249900	240000	247000	249450	249000	259000	257000	259000	259900	262000	270250	270250	260000	259950	235000	249900	259000	257000	264750	262450	264900	271000	262500	254900	252950	249900	260000	242900	249500	249900	249250	249500	249700	268250	259900	259900	259000	257000	257000	249900	259900	262000	269500	268000	260000	259950	256999.5	248000	249000	242500	232750	249000	257249.5	249000	249500	254999.5	255000	262450	264900	264950	264950	252499.5	254999	255499.5	257000	265000	269950	264950	264900	269500	278500	274800	250000
"Alleghany County"	"NC"	""	"37"	"005"	2093	229000	227450	225900	235250	229900	227000	224000	225000	224000	221950	223450	215900	212000	199900	199900	199900	202450	207000	199900	199900	215000	189000	199900	199900	229000	219000	215000	199450	199000	190000	198000	199900	182500	191400	200750	199900	209000	199900	193800	189700	196750	198600	205000	196750	215450	220000	220000	216500	207000	214000	219950	225000	225000	225000	209000	199900	189950	189000	184800	191000	195000	192500	199900	220000	219000	201700	179900	175000	174900	184000	184950	169900	169900	169900	189900	195000	205000	215000	205000	199000	199900	199500	219450	199900	215000	199900	210000	219900	221950	239950	229900	230000	229900	224000	225000	224900	207000	205000	224450	234000	238250	239900	239900	239000	232000	232000	229900	229900	229900	236000	229000	237000	238000	244250	249000	248250	237000	241750	238500	228450
"Clay County"	"NC"	""	"37"	"043"	2115	239800	239000	239000	239900	239900	244000	234250	239000	239900	239450	231700	229450	214229.5	209000	199450	199900	199900	199900	199900	199900	199950	2e+05	199999	205000	205000	204500	204500	180000	171125	174900	174900	179250	174900	169000	169000	198500	219000	215000	199900	215000	225000	229000	224900	219000	219000	205000	224900	219900	214987	216250	214993.5	219900	218250	214993.5	209000	199900	199900	202499.5	199900	199900	199900	199500	199900	209000	239450	235000	229000	229000	239900	249000	239900	239500	229000	229000	229000	239000	249900	239900	230950	229000	229900	229000	229150	229900	229000	227400	229900	235000	239900	249000	244900	249000	249900	249900	249949.5	249000	259000	249450	259900	258450	257000	249000	246750	249000	249000	248250	247500	245250	249900	249000	249949.5	251000	251000	259000	259900	259000	265000	259900	265000	269000
"Camden County"	"NC"	"Elizabeth City"	"37"	"029"	2137	275000	274900	259900	259900	250000	253582	254500	249900	251082	249250	239900	237450	239900	240000	262450	257450	250000	277500	285000	289900	268100	259250	248444	238500	237500	242250	239900	235000	229900	230000	229900	232250	231125	209000	209000	209900	232250	237250	232250	232250	228500	232400	229900	231375	234900	229000	229000	229900	229900	230000	236250	235000	235000	239700	239700	236950	235450	229000	224000	229000	236900	238400	239900	249500	240000	239000	235000	234700	247000	262400	254950	254900	251400	249700	249900	249900	259900	259900	277400	268950	269900	274900	268950	264494	262500	267494	272200	268500	255000	252950	253950	265900	265900	250000	249950	251000	250000	251000	268900	274900	268900	271250	265000	254500	252200	265900	276950	279900	275000	297900	289900	285900	285900	279900	285900	289000	289000	289900	294900	295900
